wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
BRGRAZ12;0899;FPÖ;Freiheitliche Partei Österreichs;3;631;20;611;66;1;26.11.2012 02:24:34;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:24:39
BRGRAZ12;0899;GRÜNE;Die Grünen - Die Grüne Alternative;4;631;20;611;135;1;26.11.2012 02:24:34;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:24:39
BRGRAZ12;0899;KPÖ;Kommunistische Partei Österreichs;5;631;20;611;94;1;26.11.2012 02:24:34;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:24:39
BRGRAZ12;0901;SPÖ;Sozialdemokratische Partei Österreichs;1;415;38;377;41;1;25.11.2012 07:04:08;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T19:04:16
BRGRAZ12;0901;ÖVP;Österreichische Volkspartei;2;415;38;377;175;1;25.11.2012 07:04:08;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T19:04:16
BRGRAZ12;0901;FPÖ;Freiheitliche Partei Österreichs;3;415;38;377;44;1;25.11.2012 07:04:08;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T19:04:16
BRGRAZ12;0901;GRÜNE;Die Grünen - Die Grüne Alternative;4;415;38;377;79;1;25.11.2012 07:04:08;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T19:04:16
BRGRAZ12;0901;KPÖ;Kommunistische Partei Österreichs;5;415;38;377;38;1;25.11.2012 07:04:08;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T19:04:16
BRGRAZ12;0902;SPÖ;Sozialdemokratische Partei Österreichs;1;444;16;428;40;1;25.11.2012 08:05:12;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T20:05:20
BRGRAZ12;0902;ÖVP;Österreichische Volkspartei;2;444;16;428;192;1;25.11.2012 08:05:12;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T20:05:20
BRGRAZ12;0902;FPÖ;Freiheitliche Partei Österreichs;3;444;16;428;46;1;25.11.2012 08:05:12;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T20:05:20
BRGRAZ12;0902;GRÜNE;Die Grünen - Die Grüne Alternative;4;444;16;428;73;1;25.11.2012 08:05:12;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T20:05:20
BRGRAZ12;0902;KPÖ;Kommunistische Partei Österreichs;5;444;16;428;77;1;25.11.2012 08:05:12;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T20:05:20
BRGRAZ12;0903;SPÖ;Sozialdemokratische Partei Österreichs;1;428;46;382;42;1;25.11.2012 05:44:37;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:44:44
BRGRAZ12;0903;ÖVP;Österreichische Volkspartei;2;428;46;382;168;1;25.11.2012 05:44:37;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:44:44
BRGRAZ12;0903;FPÖ;Freiheitliche Partei Österreichs;3;428;46;382;49;1;25.11.2012 05:44:37;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:44:44
BRGRAZ12;0903;GRÜNE;Die Grünen - Die Grüne Alternative;4;428;46;382;63;1;25.11.2012 05:44:37;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:44:44
BRGRAZ12;0903;KPÖ;Kommunistische Partei Österreichs;5;428;46;382;60;1;25.11.2012 05:44:37;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:44:44
BRGRAZ12;0904;SPÖ;Sozialdemokratische Partei Österreichs;1;321;6;315;40;1;25.11.2012 06:09:02;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:09:09
BRGRAZ12;0904;ÖVP;Österreichische Volkspartei;2;321;6;315;117;1;25.11.2012 06:09:02;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:09:09
BRGRAZ12;0904;FPÖ;Freiheitliche Partei Österreichs;3;321;6;315;32;1;25.11.2012 06:09:02;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:09:09
BRGRAZ12;0904;GRÜNE;Die Grünen - Die Grüne Alternative;4;321;6;315;64;1;25.11.2012 06:09:02;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:09:09
BRGRAZ12;0904;KPÖ;Kommunistische Partei Österreichs;5;321;6;315;62;1;25.11.2012 06:09:02;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:09:09
BRGRAZ12;0905;SPÖ;Sozialdemokratische Partei Österreichs;1;367;21;346;40;1;25.11.2012 06:02:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:02:58
BRGRAZ12;0905;ÖVP;Österreichische Volkspartei;2;367;21;346;142;1;25.11.2012 06:02:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:02:58
BRGRAZ12;0905;FPÖ;Freiheitliche Partei Österreichs;3;367;21;346;53;1;25.11.2012 06:02:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:02:58
BRGRAZ12;0905;GRÜNE;Die Grünen - Die Grüne Alternative;4;367;21;346;41;1;25.11.2012 06:02:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:02:58
BRGRAZ12;0905;KPÖ;Kommunistische Partei Österreichs;5;367;21;346;70;1;25.11.2012 06:02:51;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:02:58
BRGRAZ12;0906;SPÖ;Sozialdemokratische Partei Österreichs;1;397;41;356;15;1;25.11.2012 06:44:46;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:44:53
BRGRAZ12;0906;ÖVP;Österreichische Volkspartei;2;397;41;356;181;1;25.11.2012 06:44:46;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:44:53
BRGRAZ12;0906;FPÖ;Freiheitliche Partei Österreichs;3;397;41;356;81;1;25.11.2012 06:44:46;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:44:53
BRGRAZ12;0906;GRÜNE;Die Grünen - Die Grüne Alternative;4;397;41;356;48;1;25.11.2012 06:44:46;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:44:53
BRGRAZ12;0906;KPÖ;Kommunistische Partei Österreichs;5;397;41;356;31;1;25.11.2012 06:44:46;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:44:53
BRGRAZ12;0907;SPÖ;Sozialdemokratische Partei Österreichs;1;454;18;436;44;1;25.11.2012 06:59:06;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:14
BRGRAZ12;0907;ÖVP;Österreichische Volkspartei;2;454;18;436;215;1;25.11.2012 06:59:06;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:14
BRGRAZ12;0907;FPÖ;Freiheitliche Partei Österreichs;3;454;18;436;50;1;25.11.2012 06:59:06;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:14
BRGRAZ12;0907;GRÜNE;Die Grünen - Die Grüne Alternative;4;454;18;436;68;1;25.11.2012 06:59:06;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:14
BRGRAZ12;0907;KPÖ;Kommunistische Partei Österreichs;5;454;18;436;59;1;25.11.2012 06:59:06;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:59:14
BRGRAZ12;0908;SPÖ;Sozialdemokratische Partei Österreichs;1;418;39;379;43;1;25.11.2012 06:45:28;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:45:35
BRGRAZ12;0908;ÖVP;Österreichische Volkspartei;2;418;39;379;193;1;25.11.2012 06:45:28;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:45:35
BRGRAZ12;0908;FPÖ;Freiheitliche Partei Österreichs;3;418;39;379;40;1;25.11.2012 06:45:28;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:45:35
BRGRAZ12;0908;GRÜNE;Die Grünen - Die Grüne Alternative;4;418;39;379;62;1;25.11.2012 06:45:28;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:45:35
BRGRAZ12;0908;KPÖ;Kommunistische Partei Österreichs;5;418;39;379;41;1;25.11.2012 06:45:28;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:45:35
BRGRAZ12;0909;SPÖ;Sozialdemokratische Partei Österreichs;1;424;34;390;55;1;25.11.2012 06:05:31;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:05:38
BRGRAZ12;0909;ÖVP;Österreichische Volkspartei;2;424;34;390;174;1;25.11.2012 06:05:31;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:05:38
BRGRAZ12;0909;FPÖ;Freiheitliche Partei Österreichs;3;424;34;390;71;1;25.11.2012 06:05:31;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:05:38
BRGRAZ12;0909;GRÜNE;Die Grünen - Die Grüne Alternative;4;424;34;390;40;1;25.11.2012 06:05:31;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:05:38
BRGRAZ12;0909;KPÖ;Kommunistische Partei Österreichs;5;424;34;390;50;1;25.11.2012 06:05:31;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:05:38
BRGRAZ12;0910;SPÖ;Sozialdemokratische Partei Österreichs;1;456;33;423;43;1;25.11.2012 06:21:27;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:34
BRGRAZ12;0910;ÖVP;Österreichische Volkspartei;2;456;33;423;207;1;25.11.2012 06:21:27;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:34
BRGRAZ12;0910;FPÖ;Freiheitliche Partei Österreichs;3;456;33;423;52;1;25.11.2012 06:21:27;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:34
BRGRAZ12;0910;GRÜNE;Die Grünen - Die Grüne Alternative;4;456;33;423;70;1;25.11.2012 06:21:27;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:34
BRGRAZ12;0910;KPÖ;Kommunistische Partei Österreichs;5;456;33;423;51;1;25.11.2012 06:21:27;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:34
BRGRAZ12;0911;SPÖ;Sozialdemokratische Partei Österreichs;1;511;46;465;54;1;25.11.2012 06:54:37;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:54:44
BRGRAZ12;0911;ÖVP;Österreichische Volkspartei;2;511;46;465;228;1;25.11.2012 06:54:37;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:54:44
BRGRAZ12;0911;FPÖ;Freiheitliche Partei Österreichs;3;511;46;465;62;1;25.11.2012 06:54:37;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:54:44
BRGRAZ12;0911;GRÜNE;Die Grünen - Die Grüne Alternative;4;511;46;465;64;1;25.11.2012 06:54:37;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:54:44
BRGRAZ12;0911;KPÖ;Kommunistische Partei Österreichs;5;511;46;465;57;1;25.11.2012 06:54:37;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:54:44
BRGRAZ12;0912;SPÖ;Sozialdemokratische Partei Österreichs;1;461;7;454;49;1;25.11.2012 06:36:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:37:00
BRGRAZ12;0912;ÖVP;Österreichische Volkspartei;2;461;7;454;200;1;25.11.2012 06:36:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:37:00
BRGRAZ12;0912;FPÖ;Freiheitliche Partei Österreichs;3;461;7;454;54;1;25.11.2012 06:36:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:37:00
BRGRAZ12;0912;GRÜNE;Die Grünen - Die Grüne Alternative;4;461;7;454;66;1;25.11.2012 06:36:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:37:00
BRGRAZ12;0912;KPÖ;Kommunistische Partei Österreichs;5;461;7;454;85;1;25.11.2012 06:36:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T18:37:00
BRGRAZ12;0913;SPÖ;Sozialdemokratische Partei Österreichs;1;375;30;345;62;1;25.11.2012 06:14:07;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:14
BRGRAZ12;0913;ÖVP;Österreichische Volkspartei;2;375;30;345;126;1;25.11.2012 06:14:07;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:14
BRGRAZ12;0913;FPÖ;Freiheitliche Partei Österreichs;3;375;30;345;39;1;25.11.2012 06:14:07;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:14
BRGRAZ12;0913;GRÜNE;Die Grünen - Die Grüne Alternative;4;375;30;345;44;1;25.11.2012 06:14:07;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:14
BRGRAZ12;0913;KPÖ;Kommunistische Partei Österreichs;5;375;30;345;74;1;25.11.2012 06:14:07;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T18:14:14
BRGRAZ12;0998;SPÖ;Sozialdemokratische Partei Österreichs;1;258;5;253;39;1;27.11.2012 08:56:12;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:56:14
BRGRAZ12;0998;ÖVP;Österreichische Volkspartei;2;258;5;253;111;1;27.11.2012 08:56:12;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:56:14
BRGRAZ12;0998;FPÖ;Freiheitliche Partei Österreichs;3;258;5;253;27;1;27.11.2012 08:56:12;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:56:14
BRGRAZ12;0998;GRÜNE;Die Grünen - Die Grüne Alternative;4;258;5;253;49;1;27.11.2012 08:56:12;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:56:14
BRGRAZ12;0998;KPÖ;Kommunistische Partei Österreichs;5;258;5;253;27;1;27.11.2012 08:56:12;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:56:14
BRGRAZ12;0999;SPÖ;Sozialdemokratische Partei Österreichs;1;645;30;615;55;1;26.11.2012 02:25:23;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:25:27
BRGRAZ12;0999;ÖVP;Österreichische Volkspartei;2;645;30;615;306;1;26.11.2012 02:25:23;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:25:27
BRGRAZ12;0999;FPÖ;Freiheitliche Partei Österreichs;3;645;30;615;64;1;26.11.2012 02:25:23;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:25:27
BRGRAZ12;0999;GRÜNE;Die Grünen - Die Grüne Alternative;4;645;30;615;99;1;26.11.2012 02:25:23;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:25:27
BRGRAZ12;0999;KPÖ;Kommunistische Partei Österreichs;5;645;30;615;91;1;26.11.2012 02:25:23;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:25:27
BRGRAZ12;1001;SPÖ;Sozialdemokratische Partei Österreichs;1;299;22;277;42;1;25.11.2012 08:45:37;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T20:45:45
BRGRAZ12;1001;ÖVP;Österreichische Volkspartei;2;299;22;277;125;1;25.11.2012 08:45:37;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T20:45:45
BRGRAZ12;1001;FPÖ;Freiheitliche Partei Österreichs;3;299;22;277;20;1;25.11.2012 08:45:37;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T20:45:45
BRGRAZ12;1001;GRÜNE;Die Grünen - Die Grüne Alternative;4;299;22;277;46;1;25.11.2012 08:45:37;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T20:45:45
BRGRAZ12;1001;KPÖ;Kommunistische Partei Österreichs;5;299;22;277;44;1;25.11.2012 08:45:37;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T20:45:45
BRGRAZ12;1002;SPÖ;Sozialdemokratische Partei Österreichs;1;303;41;262;46;1;25.11.2012 07:34:28;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:34:35
BRGRAZ12;1002;ÖVP;Österreichische Volkspartei;2;303;41;262;103;1;25.11.2012 07:34:28;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:34:35
BRGRAZ12;1002;FPÖ;Freiheitliche Partei Österreichs;3;303;41;262;29;1;25.11.2012 07:34:28;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:34:35
BRGRAZ12;1002;GRÜNE;Die Grünen - Die Grüne Alternative;4;303;41;262;39;1;25.11.2012 07:34:28;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:34:35
BRGRAZ12;1002;KPÖ;Kommunistische Partei Österreichs;5;303;41;262;45;1;25.11.2012 07:34:28;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T19:34:35
BRGRAZ12;1003;SPÖ;Sozialdemokratische Partei Österreichs;1;396;19;377;49;1;25.11.2012 06:16:48;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:16:55
BRGRAZ12;1003;ÖVP;Österreichische Volkspartei;2;396;19;377;171;1;25.11.2012 06:16:48;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:16:55
BRGRAZ12;1003;FPÖ;Freiheitliche Partei Österreichs;3;396;19;377;31;1;25.11.2012 06:16:48;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:16:55
BRGRAZ12;1003;GRÜNE;Die Grünen - Die Grüne Alternative;4;396;19;377;73;1;25.11.2012 06:16:48;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:16:55
BRGRAZ12;1003;KPÖ;Kommunistische Partei Österreichs;5;396;19;377;53;1;25.11.2012 06:16:48;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:16:55
BRGRAZ12;1004;SPÖ;Sozialdemokratische Partei Österreichs;1;410;36;374;60;1;25.11.2012 06:30:31;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:30:38
BRGRAZ12;1004;ÖVP;Österreichische Volkspartei;2;410;36;374;157;1;25.11.2012 06:30:31;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:30:38
BRGRAZ12;1004;FPÖ;Freiheitliche Partei Österreichs;3;410;36;374;42;1;25.11.2012 06:30:31;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:30:38
BRGRAZ12;1004;GRÜNE;Die Grünen - Die Grüne Alternative;4;410;36;374;66;1;25.11.2012 06:30:31;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:30:38
BRGRAZ12;1004;KPÖ;Kommunistische Partei Österreichs;5;410;36;374;49;1;25.11.2012 06:30:31;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:30:38
BRGRAZ12;1005;SPÖ;Sozialdemokratische Partei Österreichs;1;401;42;359;41;1;25.11.2012 06:53:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:53:48
BRGRAZ12;1005;ÖVP;Österreichische Volkspartei;2;401;42;359;166;1;25.11.2012 06:53:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:53:48
BRGRAZ12;1005;FPÖ;Freiheitliche Partei Österreichs;3;401;42;359;38;1;25.11.2012 06:53:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:53:48
BRGRAZ12;1005;GRÜNE;Die Grünen - Die Grüne Alternative;4;401;42;359;46;1;25.11.2012 06:53:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:53:48
BRGRAZ12;1005;KPÖ;Kommunistische Partei Österreichs;5;401;42;359;68;1;25.11.2012 06:53:41;Alois Krenn/AT:L6:65108597/krenn@graz.gv.at/AT:GGA-60101/2012-11-25T18:53:48
BRGRAZ12;1006;SPÖ;Sozialdemokratische Partei Österreichs;1;369;20;349;31;1;25.11.2012 06:21:33;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:40
BRGRAZ12;1006;ÖVP;Österreichische Volkspartei;2;369;20;349;171;1;25.11.2012 06:21:33;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:40
BRGRAZ12;1006;FPÖ;Freiheitliche Partei Österreichs;3;369;20;349;39;1;25.11.2012 06:21:33;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:40
BRGRAZ12;1006;GRÜNE;Die Grünen - Die Grüne Alternative;4;369;20;349;57;1;25.11.2012 06:21:33;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:40
BRGRAZ12;1006;KPÖ;Kommunistische Partei Österreichs;5;369;20;349;51;1;25.11.2012 06:21:33;Aris Tsaklidis/AT:L6:65113338/tsaklidis@graz.gv.at/AT:GGA-60101/2012-11-25T18:21:40
BRGRAZ12;1007;SPÖ;Sozialdemokratische Partei Österreichs;1;398;40;358;41;1;25.11.2012 06:57:03;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:57:11
BRGRAZ12;1007;ÖVP;Österreichische Volkspartei;2;398;40;358;187;1;25.11.2012 06:57:03;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:57:11
BRGRAZ12;1007;FPÖ;Freiheitliche Partei Österreichs;3;398;40;358;36;1;25.11.2012 06:57:03;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:57:11
BRGRAZ12;1007;GRÜNE;Die Grünen - Die Grüne Alternative;4;398;40;358;54;1;25.11.2012 06:57:03;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:57:11
BRGRAZ12;1007;KPÖ;Kommunistische Partei Österreichs;5;398;40;358;40;1;25.11.2012 06:57:03;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:57:11
BRGRAZ12;1098;SPÖ;Sozialdemokratische Partei Österreichs;1;137;5;132;14;1;27.11.2012 08:56:58;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:57:00
BRGRAZ12;1098;ÖVP;Österreichische Volkspartei;2;137;5;132;65;1;27.11.2012 08:56:58;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:57:00
BRGRAZ12;1098;FPÖ;Freiheitliche Partei Österreichs;3;137;5;132;17;1;27.11.2012 08:56:58;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:57:00
BRGRAZ12;1098;GRÜNE;Die Grünen - Die Grüne Alternative;4;137;5;132;21;1;27.11.2012 08:56:58;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:57:00
BRGRAZ12;1098;KPÖ;Kommunistische Partei Österreichs;5;137;5;132;15;1;27.11.2012 08:56:58;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-27T08:57:00
BRGRAZ12;1099;SPÖ;Sozialdemokratische Partei Österreichs;1;229;3;226;25;1;26.11.2012 02:26:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:26:07
BRGRAZ12;1099;ÖVP;Österreichische Volkspartei;2;229;3;226;107;1;26.11.2012 02:26:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:26:07
BRGRAZ12;1099;FPÖ;Freiheitliche Partei Österreichs;3;229;3;226;20;1;26.11.2012 02:26:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:26:07
BRGRAZ12;1099;GRÜNE;Die Grünen - Die Grüne Alternative;4;229;3;226;47;1;26.11.2012 02:26:02;Schwartz Wolfgang/p14139@intra.graz.at/p14139@intra.graz.at/GGA-60101/2012-11-26T14:26:07
