wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;anzspr;aenderung_am;aenderung_durch
GRGRAZ12;0705;BBB;Betty Baloo Bande;10;434;6;428;0;1;25.11.2012 04:57:48;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:57:54
GRGRAZ12;0705;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;434;6;428;3;1;25.11.2012 04:57:48;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:57:54
GRGRAZ12;0706;SPÖ;Sozialdemokratische Partei Österreichs;1;518;6;512;81;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;ÖVP;Österreichische Volkspartei;2;518;6;512;174;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;FPÖ;Freiheitliche Partei Österreichs;3;518;6;512;85;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;GRÜNE;Die Grünen - Die Grüne Alternative;4;518;6;512;66;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;KPÖ;Kommunistische Partei Österreichs;5;518;6;512;77;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;BZÖ;BZÖ Wir säubern Graz;6;518;6;512;9;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;CP-G;Christliche Partei-Grössler;7;518;6;512;2;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;PIRAT;Piratenpartei Graz;8;518;6;512;16;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;;Einsparkraftwerk;9;518;6;512;0;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;BBB;Betty Baloo Bande;10;518;6;512;2;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0706;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;518;6;512;0;1;25.11.2012 04:52:42;Rudolf Slapar/AT:L6:65113259/slapar@graz.gv.at/AT:GGA-60101/2012-11-25T16:52:48
GRGRAZ12;0707;SPÖ;Sozialdemokratische Partei Österreichs;1;356;0;356;108;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;ÖVP;Österreichische Volkspartei;2;356;0;356;112;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;FPÖ;Freiheitliche Partei Österreichs;3;356;0;356;50;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;0;356;26;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;KPÖ;Kommunistische Partei Österreichs;5;356;0;356;47;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;BZÖ;BZÖ Wir säubern Graz;6;356;0;356;4;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;CP-G;Christliche Partei-Grössler;7;356;0;356;1;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;PIRAT;Piratenpartei Graz;8;356;0;356;5;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;;Einsparkraftwerk;9;356;0;356;1;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;BBB;Betty Baloo Bande;10;356;0;356;2;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0707;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;356;0;356;0;1;25.11.2012 04:41:18;Hinteregger Werner/p08627@intra.graz.at/p08627@intra.graz.at/GGA-60101/2012-11-25T16:41:24
GRGRAZ12;0708;SPÖ;Sozialdemokratische Partei Österreichs;1;422;1;421;106;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;ÖVP;Österreichische Volkspartei;2;422;1;421;160;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;FPÖ;Freiheitliche Partei Österreichs;3;422;1;421;80;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;GRÜNE;Die Grünen - Die Grüne Alternative;4;422;1;421;24;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;KPÖ;Kommunistische Partei Österreichs;5;422;1;421;41;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;BZÖ;BZÖ Wir säubern Graz;6;422;1;421;4;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;CP-G;Christliche Partei-Grössler;7;422;1;421;1;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;PIRAT;Piratenpartei Graz;8;422;1;421;4;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;;Einsparkraftwerk;9;422;1;421;1;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;BBB;Betty Baloo Bande;10;422;1;421;0;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0708;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;422;1;421;0;1;25.11.2012 06:01:33;Tsaklidis Aris/p15056@intra.graz.at/p15056@intra.graz.at/GGA-60101/2012-11-25T18:01:40
GRGRAZ12;0709;SPÖ;Sozialdemokratische Partei Österreichs;1;365;3;362;66;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;ÖVP;Österreichische Volkspartei;2;365;3;362;144;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;FPÖ;Freiheitliche Partei Österreichs;3;365;3;362;57;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;GRÜNE;Die Grünen - Die Grüne Alternative;4;365;3;362;19;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;KPÖ;Kommunistische Partei Österreichs;5;365;3;362;60;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;BZÖ;BZÖ Wir säubern Graz;6;365;3;362;4;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;CP-G;Christliche Partei-Grössler;7;365;3;362;4;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;PIRAT;Piratenpartei Graz;8;365;3;362;4;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;;Einsparkraftwerk;9;365;3;362;2;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;BBB;Betty Baloo Bande;10;365;3;362;1;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0709;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;365;3;362;1;1;25.11.2012 05:07:53;Ursula Pratter/AT:L6:65107762/pratter@graz.gv.at/AT:GGA-60101/2012-11-25T17:07:59
GRGRAZ12;0710;SPÖ;Sozialdemokratische Partei Österreichs;1;408;3;405;73;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;ÖVP;Österreichische Volkspartei;2;408;3;405;117;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;FPÖ;Freiheitliche Partei Österreichs;3;408;3;405;76;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;GRÜNE;Die Grünen - Die Grüne Alternative;4;408;3;405;44;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;KPÖ;Kommunistische Partei Österreichs;5;408;3;405;82;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;BZÖ;BZÖ Wir säubern Graz;6;408;3;405;2;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;CP-G;Christliche Partei-Grössler;7;408;3;405;3;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;PIRAT;Piratenpartei Graz;8;408;3;405;7;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;;Einsparkraftwerk;9;408;3;405;0;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;BBB;Betty Baloo Bande;10;408;3;405;0;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0710;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;408;3;405;1;1;25.11.2012 07:52:36;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:52:44
GRGRAZ12;0711;SPÖ;Sozialdemokratische Partei Österreichs;1;403;28;375;76;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;ÖVP;Österreichische Volkspartei;2;403;28;375;127;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;FPÖ;Freiheitliche Partei Österreichs;3;403;28;375;80;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;GRÜNE;Die Grünen - Die Grüne Alternative;4;403;28;375;24;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;KPÖ;Kommunistische Partei Österreichs;5;403;28;375;49;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;BZÖ;BZÖ Wir säubern Graz;6;403;28;375;6;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;CP-G;Christliche Partei-Grössler;7;403;28;375;0;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;PIRAT;Piratenpartei Graz;8;403;28;375;9;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;;Einsparkraftwerk;9;403;28;375;1;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;BBB;Betty Baloo Bande;10;403;28;375;2;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0711;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;403;28;375;1;1;25.11.2012 05:40:02;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:08
GRGRAZ12;0712;SPÖ;Sozialdemokratische Partei Österreichs;1;385;1;384;87;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;ÖVP;Österreichische Volkspartei;2;385;1;384;169;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;FPÖ;Freiheitliche Partei Österreichs;3;385;1;384;59;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;GRÜNE;Die Grünen - Die Grüne Alternative;4;385;1;384;13;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;KPÖ;Kommunistische Partei Österreichs;5;385;1;384;42;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;BZÖ;BZÖ Wir säubern Graz;6;385;1;384;4;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;CP-G;Christliche Partei-Grössler;7;385;1;384;1;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;PIRAT;Piratenpartei Graz;8;385;1;384;6;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;;Einsparkraftwerk;9;385;1;384;0;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;BBB;Betty Baloo Bande;10;385;1;384;2;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0712;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;385;1;384;1;1;25.11.2012 04:44:29;Josef Schmid/AT:L6:65121424/schmid1@graz.gv.at/AT:GGA-60101/2012-11-25T16:44:35
GRGRAZ12;0713;SPÖ;Sozialdemokratische Partei Österreichs;1;415;27;388;78;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;ÖVP;Österreichische Volkspartei;2;415;27;388;166;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;FPÖ;Freiheitliche Partei Österreichs;3;415;27;388;70;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;GRÜNE;Die Grünen - Die Grüne Alternative;4;415;27;388;16;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;KPÖ;Kommunistische Partei Österreichs;5;415;27;388;49;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;BZÖ;BZÖ Wir säubern Graz;6;415;27;388;5;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;CP-G;Christliche Partei-Grössler;7;415;27;388;0;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;PIRAT;Piratenpartei Graz;8;415;27;388;3;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;;Einsparkraftwerk;9;415;27;388;0;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;BBB;Betty Baloo Bande;10;415;27;388;0;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0713;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;415;27;388;1;1;25.11.2012 07:32:18;Ruckhofer Liane/p08653@intra.graz.at/p08653@intra.graz.at/GGA-60101/2012-11-25T19:32:26
GRGRAZ12;0714;SPÖ;Sozialdemokratische Partei Österreichs;1;359;16;343;75;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;ÖVP;Österreichische Volkspartei;2;359;16;343;112;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;FPÖ;Freiheitliche Partei Österreichs;3;359;16;343;76;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;GRÜNE;Die Grünen - Die Grüne Alternative;4;359;16;343;14;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;KPÖ;Kommunistische Partei Österreichs;5;359;16;343;52;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;BZÖ;BZÖ Wir säubern Graz;6;359;16;343;8;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;CP-G;Christliche Partei-Grössler;7;359;16;343;0;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;PIRAT;Piratenpartei Graz;8;359;16;343;5;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;;Einsparkraftwerk;9;359;16;343;0;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;BBB;Betty Baloo Bande;10;359;16;343;0;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0714;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;359;16;343;1;1;25.11.2012 05:36:10;Kopp Martin/p13976@intra.graz.at/p13976@intra.graz.at/GGA-60101/2012-11-25T17:36:17
GRGRAZ12;0801;SPÖ;Sozialdemokratische Partei Österreichs;1;442;6;436;54;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;ÖVP;Österreichische Volkspartei;2;442;6;436;153;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;FPÖ;Freiheitliche Partei Österreichs;3;442;6;436;59;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;GRÜNE;Die Grünen - Die Grüne Alternative;4;442;6;436;66;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;KPÖ;Kommunistische Partei Österreichs;5;442;6;436;81;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;BZÖ;BZÖ Wir säubern Graz;6;442;6;436;5;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;CP-G;Christliche Partei-Grössler;7;442;6;436;2;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;PIRAT;Piratenpartei Graz;8;442;6;436;14;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;;Einsparkraftwerk;9;442;6;436;0;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;BBB;Betty Baloo Bande;10;442;6;436;0;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0801;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;442;6;436;2;1;25.11.2012 04:38:01;Bettina Wilfinger/AT:L6:65107773/wilfinger@graz.gv.at/AT:GGA-60101/2012-11-25T16:38:07
GRGRAZ12;0802;SPÖ;Sozialdemokratische Partei Österreichs;1;360;3;357;52;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;ÖVP;Österreichische Volkspartei;2;360;3;357;140;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;FPÖ;Freiheitliche Partei Österreichs;3;360;3;357;53;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;GRÜNE;Die Grünen - Die Grüne Alternative;4;360;3;357;47;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;KPÖ;Kommunistische Partei Österreichs;5;360;3;357;49;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;BZÖ;BZÖ Wir säubern Graz;6;360;3;357;1;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;CP-G;Christliche Partei-Grössler;7;360;3;357;0;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;PIRAT;Piratenpartei Graz;8;360;3;357;12;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;;Einsparkraftwerk;9;360;3;357;2;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;BBB;Betty Baloo Bande;10;360;3;357;0;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0802;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;360;3;357;1;1;25.11.2012 05:40:03;Robert Mayr/AT:L6:65113214/mayr@graz.gv.at/AT:GGA-60101/2012-11-25T17:40:09
GRGRAZ12;0803;SPÖ;Sozialdemokratische Partei Österreichs;1;419;11;408;51;1;25.11.2012 05:03:04;Rieder Bernhard/p12145@intra.graz.at/p12145@intra.graz.at/GGA-60101/2012-11-25T17:03:10
